support,weight,old_expected_count,systematic_expected_count
2,22,0.15843180558943348,0.45891711116561174
2,23,0.28765111041912911,0.79060835189288126
2,24,0.49492541044790267,1.2878745861901204
2,25,0.80942441238036344,1.9865801434264569
2,26,1.2635302822652001,2.9218850004416366
2,27,1.8846327436188879,4.0879573119389896
2,28,2.6974550066493213,5.4930536601991404
2,29,3.7002560081807752,7.0344181772939365
2,30,4.8933798077023232,8.7297877657002747
2,31,6.210640728684008,10.32632613890852
2,32,7.6418774063718615,12.012899684301544
2,33,9.0255063785666003,13.301121094528931
2,34,10.430410538221546,14.862698518880231
2,35,11.560852499977711,15.737049323584925
2,36,12.75573835876342,17.468857296927567
2,37,13.467820307937545,18.106990996096172
2,38,14.578188246210498,20.48232156683202
2,39,14.992455851623536,20.964802214979585
2,40,16.449274308156458,24.07584469759226
2,41,16.801637626586739,23.994386915058868
2,42,18.987545303455221,27.309933252714131
2,43,19.247235439990408,26.066949291795243
2,44,22.095520143051214,28.801494625408147
2,45,21.82500204757028,25.944709542226342
2,46,24.811676045563082,27.151336339031836
2,47,23.500425574036466,22.426805232789029
2,48,26.015711339885115,21.383162283176379
2,49,23.438195223863872,15.272906136546288
2,50,24.862326923319152,12.670350468417702
2,51,20.904123833571774,7.2278795228529367
2,52,20.617814344618964,5.1371261416877445
2,53,15.505630466104417,2.0950868195186541
2,54,13.684196166852731,1.3369179631223964
2,55,8.6407277256983015,0.29999593538228297
2,56,6.6573210952617341,0.2280271203805454
2,57,3.2616598484282195,0.012887984256703403
2,58,2.2389723769156604,0.030403260068942093
2,59,0.74558156266464337,0
2,60,0.51535757815149297,0
2,61,0.083794707555515879,0
2,62,0.089448341699042574,0
2,63,0.0028331968013559287,0
2,64,0.012133261996675094,0
3,0,0,0
3,1,0,0
3,2,0,0
3,3,0,0
3,4,0,0
3,5,0,0
3,6,0,0
3,7,0,0
3,8,0,0
3,9,0,0
3,10,0,0
3,11,0,0
3,12,0,0
3,13,0,0
3,14,0,0
3,15,0,0
3,16,1.4843446074028627e-09,0
3,17,3.209923259249415e-08,3.3751050756955889e-08
3,18,3.4194561804155655e-07,6.5586245055766531e-07
3,19,2.3996931351416835e-06,6.2591552848245088e-06
3,20,1.2574845152454064e-05,3.9271462849109643e-05
3,21,5.3057670825017067e-05,0.00018406668366290592
3,22,0.0001900062496924309,0.00069724027627646754
3,23,0.00059970564267889217,0.0022561075695168406
3,24,0.0017120716343989374,0.0064838335787490015
3,25,0.0045014616751583277,0.017001007398742746
3,26,0.011054616336564564,0.041482089196524768
3,27,0.025648286121448868,0.095543476769628558
3,28,0.056706089934791301,0.2095967791145196
3,29,0.12024312281128079,0.44045241752367498
3,30,0.24584250944093183,0.89061495373377175
3,31,0.48647603972606118,1.7366535687272771
3,32,0.93297768191122343,3.261604996327601
3,33,1.7330977898750468,5.8825039842675944
