depth,k,live_bits,m,block_start,residue,holes,extra_defect,hole_positions,extra_positions,dim_final,dim_relaxed,raw_tree_cancellation_zeros,active_tree_cancellation_zeros,active_cancelled_positions,imposed_rank,projective_excess,required_rank,gap
5,32,4,16,0,0,0,2,,17:25,1,2,5,1,9,1,0,0,1
5,32,4,16,0,0,0,2,,17:27,1,2,6,1,11,1,0,0,1
5,32,4,16,0,0,0,2,,18:24,1,1,5,0,,0,0,0,0
5,32,4,16,0,0,0,2,,20:24,1,1,5,0,,0,0,0,0
5,32,4,16,0,0,0,2,,20:25,1,2,6,1,9,1,0,0,1
5,32,4,16,0,0,0,2,,24:28,1,2,5,1,12,1,0,0,1
5,32,4,16,0,0,0,2,,24:29,1,2,6,1,13,1,0,0,1
5,32,4,16,0,0,0,2,,24:30,1,2,6,1,14,1,0,0,1
5,32,4,16,0,0,0,2,,25:29,1,3,6,2,9:13,2,0,1,1
5,32,4,16,0,0,0,2,,26:27,1,3,6,2,10:11,2,0,1,1
5,32,4,16,0,0,1,1,0,1:17,1,1,6,0,,0,0,0,0
5,32,4,16,0,0,1,1,0,6:22,1,1,4,0,,0,0,0,0
5,32,4,16,0,0,1,2,0,3:19:31,1,2,7,1,15,1,0,0,1
5,32,4,16,0,0,1,2,0,6:7:23,1,2,8,1,22,1,0,0,1
5,32,4,16,0,0,1,1,16,12:28,1,1,4,0,,0,0,0,0
5,32,4,16,0,0,1,2,16,4:14:20,1,2,9,1,30,1,0,0,1
5,32,4,16,0,0,1,2,16,10:15:31,1,2,9,1,26,1,0,0,1
5,32,4,16,0,1,0,0,,,1,1,0,0,,0,0,0,0
5,32,4,16,0,1,0,1,,2,1,2,3,1,18,1,0,0,1
5,32,4,16,0,1,0,1,,3,1,1,3,0,,0,0,0,0
5,32,4,16,0,1,0,1,,4,1,2,3,1,20,1,0,0,1
5,32,4,16,0,1,0,1,,5,1,1,3,0,,0,0,0,0
5,32,4,16,0,1,0,1,,6,1,2,5,1,22,1,0,0,1
5,32,4,16,0,1,0,1,,7,1,2,3,1,23,1,0,0,1
5,32,4,16,0,1,0,1,,9,1,1,3,0,,0,0,0,0
5,32,4,16,0,1,0,1,,10,1,2,5,1,26,1,0,0,1
5,32,4,16,0,1,0,1,,11,1,2,3,1,27,1,0,0,1
5,32,4,16,0,1,0,1,,12,1,2,5,1,28,1,0,0,1
5,32,4,16,0,1,0,1,,13,1,2,3,1,29,1,0,0,1
5,32,4,16,0,1,0,1,,14,1,2,5,1,30,1,0,0,1
5,32,4,16,0,1,0,1,,15,1,2,5,1,31,1,0,0,1
5,32,4,16,0,1,0,1,,16,1,1,3,0,,0,0,0,0
5,32,4,16,0,1,0,1,,18,1,2,3,1,2,1,0,0,1
5,32,4,16,0,1,0,1,,19,1,1,3,0,,0,0,0,0
5,32,4,16,0,1,0,1,,20,1,2,3,1,4,1,0,0,1
5,32,4,16,0,1,0,1,,21,1,1,3,0,,0,0,0,0
5,32,4,16,0,1,0,1,,22,1,2,5,1,6,1,0,0,1
5,32,4,16,0,1,0,1,,25,1,1,3,0,,0,0,0,0
5,32,4,16,0,1,0,1,,26,1,2,5,1,10,1,0,0,1
5,32,4,16,0,1,0,1,,28,1,2,5,1,12,1,0,0,1
5,32,4,16,0,1,0,1,,29,1,2,3,1,13,1,0,0,1
5,32,4,16,0,1,0,1,,30,1,2,5,1,14,1,0,0,1
5,32,4,16,0,1,0,1,,31,1,2,5,1,15,1,0,0,1
5,32,4,16,0,1,0,2,,0:26,1,2,8,1,10,1,0,0,1
5,32,4,16,0,1,0,2,,2:3,1,2,5,1,18,1,0,0,1
5,32,4,16,0,1,0,2,,2:19,1,2,5,1,18,1,0,0,1
5,32,4,16,0,1,0,2,,2:26,1,3,6,2,10:18,2,0,1,1
5,32,4,16,0,1,0,2,,3:14,1,2,8,1,30,1,0,0,1
5,32,4,16,0,1,0,2,,3:21,1,1,6,0,,0,0,0,0
5,32,4,16,0,1,0,2,,7:16,1,2,6,1,23,1,0,0,1
5,32,4,16,0,1,0,2,,7:21,1,2,5,1,23,1,0,0,1
5,32,4,16,0,1,0,2,,8:23,1,3,6,2,7:24,2,0,1,1
5,32,4,16,0,1,0,2,,9:29,1,2,5,1,13,1,0,0,1
5,32,4,16,0,1,0,2,,10:25,1,2,8,1,26,1,0,0,1
5,32,4,16,0,1,0,2,,10:28,1,3,10,2,12:26,2,0,1,1
5,32,4,16,0,1,0,2,,10:31,1,3,10,2,15:26,2,0,1,1
5,32,4,16,0,1,0,2,,11:24,1,3,6,2,8:27,2,0,1,1
5,32,4,16,0,1,0,2,,12:14,1,3,8,2,28:30,2,0,1,1
5,32,4,16,0,1,0,2,,13:20,1,3,6,2,4:29,2,0,1,1
5,32,4,16,0,1,0,2,,14:16,1,2,8,1,30,1,0,0,1
5,32,4,16,0,1,0,2,,14:28,1,3,8,2,12:30,2,0,1,1
5,32,4,16,0,1,0,2,,18:30,1,3,6,2,2:14,2,0,1,1
5,32,4,16,0,1,0,2,,19:29,1,2,6,1,13,1,0,0,1
5,32,4,16,0,1,0,2,,20:31,1,3,8,2,4:15,2,0,1,1
5,32,4,16,0,1,0,2,,22:30,1,3,8,2,6:14,2,0,1,1
5,32,4,16,0,1,0,2,,23:27,1,3,5,2,7:11,2,0,1,1
5,32,4,16,0,1,0,2,,26:28,1,3,8,2,10:12,2,0,1,1
5,32,4,16,0,1,0,2,,27:28,1,3,8,2,11:12,2,0,1,1
5,32,4,16,0,1,1,2,1,9:23:25,1,2,9,1,7,1,0,0,1
5,32,4,16,0,1,1,2,17,4:7:20,1,2,6,1,23,1,0,0,1
5,32,4,16,0,1,1,2,17,7:14:23,1,2,7,1,30,1,0,0,1
5,32,4,16,0,1,1,2,17,7:20:23,1,2,6,1,4,1,0,0,1
5,32,4,16,0,1,1,2,17,13:14:30,1,2,9,1,29,1,0,0,1
5,32,4,16,0,2,0,0,,,1,1,0,0,,0,0,0,0
5,32,4,16,0,2,0,1,,0,1,1,3,0,,0,0,0,0
5,32,4,16,0,2,0,1,,1,1,2,3,1,17,1,0,0,1
5,32,4,16,0,2,0,1,,4,1,2,3,1,20,1,0,0,1
5,32,4,16,0,2,0,1,,5,1,2,5,1,21,1,0,0,1
5,32,4,16,0,2,0,1,,6,1,1,3,0,,0,0,0,0
5,32,4,16,0,2,0,1,,7,1,2,3,1,23,1,0,0,1
5,32,4,16,0,2,0,1,,8,1,2,3,1,24,1,0,0,1
5,32,4,16,0,2,0,1,,10,1,1,3,0,,0,0,0,0
5,32,4,16,0,2,0,1,,11,1,2,3,1,27,1,0,0,1
5,32,4,16,0,2,0,1,,12,1,2,5,1,28,1,0,0,1
5,32,4,16,0,2,0,1,,13,1,2,5,1,29,1,0,0,1
5,32,4,16,0,2,0,1,,14,1,2,3,1,30,1,0,0,1
5,32,4,16,0,2,0,1,,15,1,2,5,1,31,1,0,0,1
5,32,4,16,0,2,0,1,,17,1,2,3,1,1,1,0,0,1
5,32,4,16,0,2,0,1,,19,1,1,3,0,,0,0,0,0
5,32,4,16,0,2,0,1,,21,1,2,5,1,5,1,0,0,1
5,32,4,16,0,2,0,1,,22,1,1,3,0,,0,0,0,0
5,32,4,16,0,2,0,1,,23,1,2,3,1,7,1,0,0,1
5,32,4,16,0,2,0,1,,25,1,2,5,1,9,1,0,0,1
5,32,4,16,0,2,0,1,,26,1,1,3,0,,0,0,0,0
5,32,4,16,0,2,0,1,,27,1,2,3,1,11,1,0,0,1
5,32,4,16,0,2,0,1,,28,1,2,5,1,12,1,0,0,1
5,32,4,16,0,2,0,1,,29,1,2,5,1,13,1,0,0,1
5,32,4,16,0,2,0,1,,30,1,2,3,1,14,1,0,0,1
5,32,4,16,0,2,0,1,,31,1,2,5,1,15,1,0,0,1
5,32,4,16,0,2,0,2,,0:12,1,2,6,1,28,1,0,0,1
5,32,4,16,0,2,0,2,,3:6,1,1,5,0,,0,0,0,0
5,32,4,16,0,2,0,2,,3:9,1,2,6,1,25,1,0,0,1
5,32,4,16,0,2,0,2,,3:10,1,1,5,0,,0,0,0,0
5,32,4,16,0,2,0,2,,3:12,1,2,8,1,28,1,0,0,1
5,32,4,16,0,2,0,2,,3:28,1,2,8,1,12,1,0,0,1
5,32,4,16,0,2,0,2,,4:6,1,2,5,1,20,1,0,0,1
5,32,4,16,0,2,0,2,,4:12,1,3,6,2,20:28,2,0,1,1
5,32,4,16,0,2,0,2,,4:30,1,3,6,2,14:20,2,0,1,1
5,32,4,16,0,2,0,2,,5:29,1,3,8,2,13:21,2,0,1,1
5,32,4,16,0,2,0,2,,6:14,1,2,5,1,30,1,0,0,1
5,32,4,16,0,2,0,2,,6:16,1,1,6,0,,0,0,0,0
5,32,4,16,0,2,0,2,,7:22,1,2,5,1,23,1,0,0,1
5,32,4,16,0,2,0,2,,7:23,2,2,4,0,,0,1,0,0
5,32,4,16,0,2,0,2,,8:21,1,3,8,2,5:24,2,0,1,1
5,32,4,16,0,2,0,2,,8:24,2,2,4,0,,0,1,0,0
5,32,4,16,0,2,0,2,,12:16,1,2,8,1,28,1,0,0,1
5,32,4,16,0,2,0,2,,12:26,1,2,8,1,28,1,0,0,1
5,32,4,16,0,2,0,2,,14:15,1,3,6,2,30:31,2,0,1,1
5,32,4,16,0,2,0,2,,14:17,1,3,6,2,1:30,2,0,1,1
5,32,4,16,0,2,0,2,,14:28,1,3,6,2,12:30,2,0,1,1
5,32,4,16,0,2,0,2,,17:21,1,3,6,2,1:5,2,0,1,1
5,32,4,16,0,2,0,2,,19:30,1,2,6,1,14,1,0,0,1
5,32,4,16,0,2,0,2,,24:29,1,3,6,2,8:13,2,0,1,1
5,32,4,16,0,2,0,2,,25:28,1,3,8,2,9:12,2,0,1,1
5,32,4,16,0,2,1,2,2,8:24:25,1,2,6,1,9,1,0,0,1
5,32,4,16,0,2,1,2,2,10:26:30,1,2,7,1,14,1,0,0,1
5,32,4,16,0,2,1,2,18,7:23:27,1,2,6,1,11,1,0,0,1
5,32,4,16,0,3,0,0,,,1,1,0,0,,0,0,0,0
5,32,4,16,0,3,0,1,,0,1,2,3,1,16,1,0,0,1
5,32,4,16,0,3,0,1,,1,1,1,3,0,,0,0,0,0
5,32,4,16,0,3,0,1,,2,1,1,3,0,,0,0,0,0
5,32,4,16,0,3,0,1,,4,1,2,5,1,20,1,0,0,1
5,32,4,16,0,3,0,1,,5,1,2,3,1,21,1,0,0,1
5,32,4,16,0,3,0,1,,7,1,1,3,0,,0,0,0,0
5,32,4,16,0,3,0,1,,8,1,2,5,1,24,1,0,0,1
5,32,4,16,0,3,0,1,,9,1,2,3,1,25,1,0,0,1
5,32,4,16,0,3,0,1,,10,1,2,3,1,26,1,0,0,1
5,32,4,16,0,3,0,1,,11,1,1,3,0,,0,0,0,0
5,32,4,16,0,3,0,1,,12,1,2,5,1,28,1,0,0,1
5,32,4,16,0,3,0,1,,13,1,2,5,1,29,1,0,0,1
5,32,4,16,0,3,0,1,,14,1,2,5,1,30,1,0,0,1
5,32,4,16,0,3,0,1,,16,1,2,3,1,0,1,0,0,1
5,32,4,16,0,3,0,1,,18,1,1,3,0,,0,0,0,0
5,32,4,16,0,3,0,1,,20,1,2,5,1,4,1,0,0,1
5,32,4,16,0,3,0,1,,21,1,2,3,1,5,1,0,0,1
5,32,4,16,0,3,0,1,,22,1,2,3,1,6,1,0,0,1
5,32,4,16,0,3,0,1,,24,1,2,5,1,8,1,0,0,1
5,32,4,16,0,3,0,1,,25,1,2,3,1,9,1,0,0,1
5,32,4,16,0,3,0,1,,27,1,1,3,0,,0,0,0,0
5,32,4,16,0,3,0,1,,28,1,2,5,1,12,1,0,0,1
5,32,4,16,0,3,0,1,,29,1,2,5,1,13,1,0,0,1
5,32,4,16,0,3,0,1,,30,1,2,5,1,14,1,0,0,1
5,32,4,16,0,3,0,1,,31,1,2,3,1,15,1,0,0,1
5,32,4,16,0,3,0,2,,0:4,1,3,6,2,16:20,2,0,1,1
5,32,4,16,0,3,0,2,,0:8,1,3,6,2,16:24,2,0,1,1
5,32,4,16,0,3,0,2,,0:14,1,3,8,2,16:30,2,0,1,1
5,32,4,16,0,3,0,2,,0:15,1,3,6,2,16:31,2,0,1,1
5,32,4,16,0,3,0,2,,1:13,1,2,6,1,29,1,0,0,1
5,32,4,16,0,3,0,2,,1:25,1,2,5,1,9,1,0,0,1
5,32,4,16,0,3,0,2,,2:14,1,2,6,1,30,1,0,0,1
5,32,4,16,0,3,0,2,,2:27,1,1,6,0,,0,0,0,0
5,32,4,16,0,3,0,2,,5:16,1,3,6,2,0:21,2,0,1,1
5,32,4,16,0,3,0,2,,5:25,1,3,6,2,9:21,2,0,1,1
5,32,4,16,0,3,0,2,,7:24,1,2,8,1,8,1,0,0,1
5,32,4,16,0,3,0,2,,8:23,1,2,8,1,24,1,0,0,1
5,32,4,16,0,3,0,2,,8:24,2,2,8,0,,0,1,0,0
5,32,4,16,0,3,0,2,,9:12,1,3,6,2,25:28,2,0,1,1
5,32,4,16,0,3,0,2,,11:14,1,2,6,1,30,1,0,0,1
5,32,4,16,0,3,0,2,,11:15,1,2,5,1,31,1,0,0,1
5,32,4,16,0,3,0,2,,11:21,1,2,6,1,5,1,0,0,1
5,32,4,16,0,3,0,2,,11:29,1,2,8,1,13,1,0,0,1
5,32,4,16,0,3,0,2,,13:28,1,3,8,2,12:29,2,0,1,1
5,32,4,16,0,3,0,2,,14:18,1,2,8,1,30,1,0,0,1
5,32,4,16,0,3,0,2,,14:26,1,3,6,2,10:30,2,0,1,1
5,32,4,16,0,3,0,2,,14:31,1,3,6,2,15:30,2,0,1,1
5,32,4,16,0,3,0,2,,15:30,1,3,6,2,14:31,2,0,1,1
5,32,4,16,0,3,0,2,,16:29,1,3,8,2,0:13,2,0,1,1
5,32,4,16,0,3,0,2,,21:29,1,3,6,2,5:13,2,0,1,1
5,32,4,16,0,3,1,2,3,1:17:18,1,1,8,0,,0,0,0,0
5,32,4,16,0,3,1,2,3,5:21:23,1,1,6,0,,0,0,0,0
5,32,4,16,0,3,1,2,3,6:14:30,1,2,8,1,22,1,0,0,1
5,32,4,16,0,3,1,2,3,7:23:26,1,2,9,1,10,1,0,0,1
5,32,4,16,0,3,1,1,19,7:23,1,1,6,0,,0,0,0,0
5,32,4,16,0,3,1,1,19,13:29,1,1,8,0,,0,0,0,0
5,32,4,16,0,3,1,1,19,15:31,1,1,4,0,,0,0,0,0
5,32,4,16,0,3,1,2,19,2:18:21,1,2,9,1,5,1,0,0,1
5,32,4,16,0,3,1,2,19,7:8:24,1,1,11,0,,0,0,0,0
5,32,4,16,0,4,0,0,,,1,1,0,0,,0,0,0,0
5,32,4,16,0,4,0,1,,0,1,1,3,0,,0,0,0,0
5,32,4,16,0,4,0,1,,3,1,2,5,1,19,1,0,0,1
5,32,4,16,0,4,0,1,,5,1,1,3,0,,0,0,0,0
5,32,4,16,0,4,0,1,,6,1,1,3,0,,0,0,0,0
5,32,4,16,0,4,0,1,,7,1,2,3,1,23,1,0,0,1
5,32,4,16,0,4,0,1,,8,1,2,3,1,24,1,0,0,1
5,32,4,16,0,4,0,1,,9,1,2,5,1,25,1,0,0,1
5,32,4,16,0,4,0,1,,10,1,2,5,1,26,1,0,0,1
5,32,4,16,0,4,0,1,,11,1,2,5,1,27,1,0,0,1
5,32,4,16,0,4,0,1,,12,1,1,3,0,,0,0,0,0
5,32,4,16,0,4,0,1,,13,1,2,3,1,29,1,0,0,1
5,32,4,16,0,4,0,1,,14,1,2,3,1,30,1,0,0,1
5,32,4,16,0,4,0,1,,15,1,2,5,1,31,1,0,0,1
5,32,4,16,0,4,0,1,,16,1,1,3,0,,0,0,0,0
5,32,4,16,0,4,0,1,,17,1,2,3,1,1,1,0,0,1
5,32,4,16,0,4,0,1,,18,1,2,3,1,2,1,0,0,1
5,32,4,16,0,4,0,1,,19,1,2,5,1,3,1,0,0,1
5,32,4,16,0,4,0,1,,21,1,1,3,0,,0,0,0,0
5,32,4,16,0,4,0,1,,25,1,2,5,1,9,1,0,0,1
5,32,4,16,0,4,0,1,,26,1,2,5,1,10,1,0,0,1
5,32,4,16,0,4,0,1,,27,1,2,5,1,11,1,0,0,1
5,32,4,16,0,4,0,1,,28,1,1,3,0,,0,0,0,0
5,32,4,16,0,4,0,1,,29,1,2,3,1,13,1,0,0,1
5,32,4,16,0,4,0,1,,30,1,2,3,1,14,1,0,0,1
5,32,4,16,0,4,0,1,,31,1,2,5,1,15,1,0,0,1
5,32,4,16,0,4,0,2,,2:31,1,3,8,2,15:18,2,0,1,1
5,32,4,16,0,4,0,2,,3:6,1,2,6,1,19,1,0,0,1
5,32,4,16,0,4,0,2,,5:10,1,2,8,1,26,1,0,0,1
5,32,4,16,0,4,0,2,,5:14,1,2,6,1,30,1,0,0,1
5,32,4,16,0,4,0,2,,5:22,1,1,6,0,,0,0,0,0
5,32,4,16,0,4,0,2,,5:30,1,2,6,1,14,1,0,0,1
5,32,4,16,0,4,0,2,,6:11,1,2,8,1,27,1,0,0,1
5,32,4,16,0,4,0,2,,7:8,1,3,6,2,23:24,2,0,1,1
5,32,4,16,0,4,0,2,,7:12,1,2,6,1,23,1,0,0,1
5,32,4,16,0,4,0,2,,7:14,1,3,5,2,23:30,2,0,1,1
5,32,4,16,0,4,0,2,,7:17,1,3,6,2,1:23,2,0,1,1
5,32,4,16,0,4,0,2,,8:30,1,3,6,2,14:24,2,0,1,1
5,32,4,16,0,4,0,2,,9:10,1,3,8,2,25:26,2,0,1,1
5,32,4,16,0,4,0,2,,9:22,1,2,8,1,25,1,0,0,1
5,32,4,16,0,4,0,2,,12:16,1,1,6,0,,0,0,0,0
5,32,4,16,0,4,0,2,,13:18,1,3,6,2,2:29,2,0,1,1
5,32,4,16,0,4,0,2,,16:30,1,2,6,1,14,1,0,0,1
5,32,4,16,0,4,0,2,,17:23,1,3,5,2,1:7,2,0,1,1
5,32,4,16,0,4,0,2,,18:30,1,3,5,2,2:14,2,0,1,1
5,32,4,16,0,4,0,2,,19:21,1,2,6,1,3,1,0,0,1
5,32,4,16,0,4,0,2,,21:27,1,2,8,1,11,1,0,0,1
5,32,4,16,0,4,0,2,,22:29,1,2,6,1,13,1,0,0,1
5,32,4,16,0,4,0,2,,23:26,1,3,8,2,7:10,2,0,1,1
5,32,4,16,0,4,0,2,,25:26,1,3,8,2,9:10,2,0,1,1
5,32,4,16,0,4,0,2,,28:29,1,2,5,1,13,1,0,0,1
5,32,4,16,0,4,1,1,4,2:18,1,1,4,0,,0,0,0,0
5,32,4,16,0,4,1,2,4,0:12:28,1,1,8,0,,0,0,0,0
5,32,4,16,0,4,1,2,4,2:5:18,1,1,7,0,,0,0,0,0
5,32,4,16,0,4,1,2,4,14:15:30,1,2,6,1,31,1,0,0,1
5,32,4,16,0,4,1,1,20,2:18,1,1,4,0,,0,0,0,0
5,32,4,16,0,4,1,1,20,3:19,1,1,8,0,,0,0,0,0
5,32,4,16,0,4,1,2,20,0:16:23,1,2,9,1,7,1,0,0,1
5,32,4,16,0,4,1,2,20,5:13:29,1,1,6,0,,0,0,0,0
5,32,4,16,0,4,1,2,20,12:13:29,1,1,6,0,,0,0,0,0
5,32,4,16,0,4,1,2,20,13:24:29,1,2,6,1,8,1,0,0,1
5,32,4,16,0,4,1,2,20,14:25:30,1,2,9,1,9,1,0,0,1
5,32,4,16,0,5,0,0,,,1,1,0,0,,0,0,0,0
5,32,4,16,0,5,0,1,,0,1,2,3,1,16,1,0,0,1
5,32,4,16,0,5,0,1,,1,1,1,3,0,,0,0,0,0
5,32,4,16,0,5,0,1,,2,1,2,5,1,18,1,0,0,1
5,32,4,16,0,5,0,1,,3,1,2,3,1,19,1,0,0,1
5,32,4,16,0,5,0,1,,4,1,1,3,0,,0,0,0,0
5,32,4,16,0,5,0,1,,6,1,2,3,1,22,1,0,0,1
5,32,4,16,0,5,0,1,,7,1,1,3,0,,0,0,0,0
5,32,4,16,0,5,0,1,,8,1,2,5,1,24,1,0,0,1
5,32,4,16,0,5,0,1,,9,1,2,3,1,25,1,0,0,1
5,32,4,16,0,5,0,1,,11,1,2,5,1,27,1,0,0,1
5,32,4,16,0,5,0,1,,12,1,2,3,1,28,1,0,0,1
5,32,4,16,0,5,0,1,,13,1,1,3,0,,0,0,0,0
5,32,4,16,0,5,0,1,,16,1,2,3,1,0,1,0,0,1
5,32,4,16,0,5,0,1,,18,1,2,5,1,2,1,0,0,1
5,32,4,16,0,5,0,1,,19,1,2,3,1,3,1,0,0,1
5,32,4,16,0,5,0,1,,20,1,1,3,0,,0,0,0,0
5,32,4,16,0,5,0,1,,22,1,2,3,1,6,1,0,0,1
5,32,4,16,0,5,0,1,,23,1,1,3,0,,0,0,0,0
5,32,4,16,0,5,0,1,,24,1,2,5,1,8,1,0,0,1
5,32,4,16,0,5,0,1,,25,1,2,3,1,9,1,0,0,1
5,32,4,16,0,5,0,1,,26,1,2,5,1,10,1,0,0,1
5,32,4,16,0,5,0,1,,27,1,2,5,1,11,1,0,0,1
5,32,4,16,0,5,0,1,,28,1,2,3,1,12,1,0,0,1
5,32,4,16,0,5,0,1,,29,1,1,3,0,,0,0,0,0
5,32,4,16,0,5,0,1,,30,1,2,5,1,14,1,0,0,1
5,32,4,16,0,5,0,2,,0:7,1,2,6,1,16,1,0,0,1
5,32,4,16,0,5,0,2,,0:10,1,3,6,2,16:26,2,0,1,1
5,32,4,16,0,5,0,2,,0:16,2,2,4,0,,0,1,0,0
5,32,4,16,0,5,0,2,,1:3,1,2,5,1,19,1,0,0,1
5,32,4,16,0,5,0,2,,3:9,1,3,5,2,19:25,2,0,1,1
5,32,4,16,0,5,0,2,,4:23,1,1,6,0,,0,0,0,0
5,32,4,16,0,5,0,2,,6:12,1,3,5,2,22:28,2,0,1,1
5,32,4,16,0,5,0,2,,6:29,1,2,6,1,22,1,0,0,1
5,32,4,16,0,5,0,2,,7:11,1,2,6,1,27,1,0,0,1
5,32,4,16,0,5,0,2,,7:18,1,2,8,1,2,1,0,0,1
5,32,4,16,0,5,0,2,,9:24,1,3,6,2,8:25,2,0,1,1
5,32,4,16,0,5,0,2,,9:31,1,3,6,2,15:25,2,0,1,1
5,32,4,16,0,5,0,2,,10:27,1,3,8,2,11:26,2,0,1,1
5,32,4,16,0,5,0,2,,13:30,1,2,8,1,14,1,0,0,1
5,32,4,16,0,5,0,2,,14:19,1,3,8,2,3:30,2,0,1,1
5,32,4,16,0,5,0,2,,15:22,1,3,6,2,6:31,2,0,1,1
5,32,4,16,0,5,0,2,,16:30,1,3,8,2,0:14,2,0,1,1
5,32,4,16,0,5,0,2,,16:31,1,3,6,2,0:15,2,0,1,1
5,32,4,16,0,5,0,2,,17:18,1,2,6,1,2,1,0,0,1
5,32,4,16,0,5,0,2,,17:28,1,2,6,1,12,1,0,0,1
5,32,4,16,0,5,0,2,,18:22,1,3,6,2,2:6,2,0,1,1
5,32,4,16,0,5,0,2,,20:22,1,2,5,1,6,1,0,0,1
5,32,4,16,0,5,0,2,,20:28,1,2,5,1,12,1,0,0,1
5,32,4,16,0,5,0,2,,23:24,1,2,8,1,8,1,0,0,1
5,32,4,16,0,5,0,2,,24:28,1,3,6,2,8:12,2,0,1,1
5,32,4,16,0,5,1,1,5,4:20,1,1,6,0,,0,0,0,0
5,32,4,16,0,5,1,1,5,8:24,1,1,8,0,,0,0,0,0
5,32,4,16,0,5,1,1,5,15:31,1,1,4,0,,0,0,0,0
5,32,4,16,0,5,1,2,5,2:6:22,1,2,6,1,18,1,0,0,1
5,32,4,16,0,5,1,2,21,8:24:30,1,2,11,1,14,1,0,0,1
5,32,4,16,0,5,1,2,21,10:15:31,1,2,7,1,26,1,0,0,1
5,32,4,16,0,5,1,2,21,11:20:27,1,1,11,0,,0,0,0,0
5,32,4,16,0,6,0,0,,,1,1,0,0,,0,0,0,0
5,32,4,16,0,6,0,1,,0,1,2,3,1,16,1,0,0,1
5,32,4,16,0,6,0,1,,1,1,2,5,1,17,1,0,0,1
5,32,4,16,0,6,0,1,,2,1,1,3,0,,0,0,0,0
5,32,4,16,0,6,0,1,,3,1,2,3,1,19,1,0,0,1
5,32,4,16,0,6,0,1,,4,1,1,3,0,,0,0,0,0
5,32,4,16,0,6,0,1,,5,1,2,3,1,21,1,0,0,1
5,32,4,16,0,6,0,1,,7,1,1,3,0,,0,0,0,0
5,32,4,16,0,6,0,1,,9,1,2,5,1,25,1,0,0,1
