depth,k,live_bits,m,block_start,residue,holes,extra_defect,hole_positions,extra_positions,dim_final,dim_relaxed,raw_tree_cancellation_zeros,active_tree_cancellation_zeros,active_cancelled_positions,imposed_rank,projective_excess,required_rank,gap
5,32,3,8,0,0,0,2,,5:14,1,1,6,0,,0,0,0,0
5,32,3,8,0,0,0,2,,5:30,1,1,6,0,,0,0,0,0
5,32,3,8,0,0,0,2,,6:10,1,1,4,0,,0,0,0,0
5,32,3,8,0,0,0,2,,7:9,1,1,7,0,,0,0,0,0
5,32,3,8,0,0,0,2,,7:12,1,1,7,0,,0,0,0,0
5,32,3,8,0,0,0,2,,7:19,1,1,6,0,,0,0,0,0
5,32,3,8,0,0,0,2,,9:18,1,1,4,0,,0,0,0,0
5,32,3,8,0,0,0,2,,9:22,1,1,5,0,,0,0,0,0
5,32,3,8,0,0,0,2,,10:15,1,1,5,0,,0,0,0,0
5,32,3,8,0,0,0,2,,11:25,1,1,4,0,,0,0,0,0
5,32,3,8,0,0,0,2,,11:26,1,1,4,0,,0,0,0,0
5,32,3,8,0,0,0,2,,13:29,1,1,4,0,,0,0,0,0
5,32,3,8,0,0,0,2,,14:19,1,1,6,0,,0,0,0,0
5,32,3,8,0,0,0,2,,14:30,1,1,4,0,,0,0,0,0
5,32,3,8,0,0,0,2,,15:23,1,1,8,0,,0,0,0,0
5,32,3,8,0,0,0,2,,18:25,1,1,4,0,,0,0,0,0
5,32,3,8,0,0,0,2,,19:20,1,1,5,0,,0,0,0,0
5,32,3,8,0,0,0,2,,19:31,1,1,6,0,,0,0,0,0
5,32,3,8,0,0,0,2,,20:30,1,1,4,0,,0,0,0,0
5,32,3,8,0,0,0,2,,23:27,1,1,6,0,,0,0,0,0
5,32,3,8,0,0,0,2,,25:30,1,1,5,0,,0,0,0,0
5,32,3,8,0,0,0,2,,26:30,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,0,,,1,1,0,0,,0,0,0,0
5,32,3,8,0,1,0,1,,0,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,2,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,3,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,4,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,5,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,6,1,1,5,0,,0,0,0,0
5,32,3,8,0,1,0,1,,7,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,8,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,10,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,11,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,12,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,13,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,14,1,1,5,0,,0,0,0,0
5,32,3,8,0,1,0,1,,15,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,16,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,18,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,19,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,20,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,21,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,22,1,1,5,0,,0,0,0,0
5,32,3,8,0,1,0,1,,23,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,24,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,26,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,27,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,28,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,1,,29,1,1,2,0,,0,0,0,0
5,32,3,8,0,1,0,1,,30,1,1,5,0,,0,0,0,0
5,32,3,8,0,1,0,1,,31,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,2,,2:12,1,1,6,0,,0,0,0,0
5,32,3,8,0,1,0,2,,3:5,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,2,,3:10,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,4:13,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,4:15,1,1,6,0,,0,0,0,0
5,32,3,8,0,1,0,2,,4:16,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,5:26,1,1,5,0,,0,0,0,0
5,32,3,8,0,1,0,2,,5:30,1,1,7,0,,0,0,0,0
5,32,3,8,0,1,0,2,,6:23,1,1,6,0,,0,0,0,0
5,32,3,8,0,1,0,2,,6:24,1,1,7,0,,0,0,0,0
5,32,3,8,0,1,0,2,,6:30,1,1,8,0,,0,0,0,0
5,32,3,8,0,1,0,2,,7:19,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,8:13,1,1,3,0,,0,0,0,0
5,32,3,8,0,1,0,2,,8:21,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,10:14,1,1,6,0,,0,0,0,0
5,32,3,8,0,1,0,2,,11:14,1,1,5,0,,0,0,0,0
5,32,3,8,0,1,0,2,,11:19,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,13:14,1,1,5,0,,0,0,0,0
5,32,3,8,0,1,0,2,,13:19,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,13:24,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,15:30,1,1,6,0,,0,0,0,0
5,32,3,8,0,1,0,2,,16:24,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,16:26,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,18:21,1,1,5,0,,0,0,0,0
5,32,3,8,0,1,0,2,,18:30,1,1,6,0,,0,0,0,0
5,32,3,8,0,1,0,2,,19:28,1,1,5,0,,0,0,0,0
5,32,3,8,0,1,0,2,,19:29,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,23:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,27:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,1,0,2,,30:31,1,1,6,0,,0,0,0,0
5,32,3,8,0,2,0,0,,,1,1,0,0,,0,0,0,0
5,32,3,8,0,2,0,1,,0,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,1,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,3,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,4,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,5,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,1,,6,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,7,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,8,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,9,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,11,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,12,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,13,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,1,,14,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,15,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,16,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,17,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,19,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,20,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,21,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,1,,22,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,23,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,24,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,25,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,27,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,28,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,1,,29,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,1,,30,1,1,2,0,,0,0,0,0
5,32,3,8,0,2,0,1,,31,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,2,,0:15,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,2,,1:30,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,2,,1:31,1,1,6,0,,0,0,0,0
5,32,3,8,0,2,0,2,,3:5,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,2,,3:21,1,1,7,0,,0,0,0,0
5,32,3,8,0,2,0,2,,3:23,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,3:30,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,4:15,1,1,6,0,,0,0,0,0
5,32,3,8,0,2,0,2,,4:20,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,6:21,1,1,7,0,,0,0,0,0
5,32,3,8,0,2,0,2,,7:20,1,1,6,0,,0,0,0,0
5,32,3,8,0,2,0,2,,7:25,1,1,6,0,,0,0,0,0
5,32,3,8,0,2,0,2,,8:12,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,8:19,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,9:21,1,1,8,0,,0,0,0,0
5,32,3,8,0,2,0,2,,9:23,1,1,6,0,,0,0,0,0
5,32,3,8,0,2,0,2,,9:24,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,11:16,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,11:17,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,2,,11:20,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,2,,11:22,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,11:30,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,12:21,1,1,8,0,,0,0,0,0
5,32,3,8,0,2,0,2,,15:16,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,2,,15:24,1,1,5,0,,0,0,0,0
5,32,3,8,0,2,0,2,,19:22,1,1,3,0,,0,0,0,0
5,32,3,8,0,2,0,2,,19:23,1,1,4,0,,0,0,0,0
5,32,3,8,0,2,0,2,,21:27,1,1,7,0,,0,0,0,0
5,32,3,8,0,2,0,2,,21:30,1,1,7,0,,0,0,0,0
5,32,3,8,0,2,0,2,,27:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,0,,,1,1,0,0,,0,0,0,0
5,32,3,8,0,3,0,1,,0,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,1,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,2,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,4,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,1,,5,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,6,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,7,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,8,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,9,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,10,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,12,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,1,,13,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,14,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,15,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,16,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,17,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,18,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,20,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,1,,21,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,22,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,23,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,24,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,25,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,26,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,1,,28,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,1,,29,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,30,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,1,,31,1,1,2,0,,0,0,0,0
5,32,3,8,0,3,0,2,,0:20,1,1,6,0,,0,0,0,0
5,32,3,8,0,3,0,2,,1:4,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,2,,1:6,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,2,,1:8,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,1:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,2:6,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,2:7,1,1,3,0,,0,0,0,0
5,32,3,8,0,3,0,2,,2:8,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,2:10,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,2:14,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,2:28,1,1,7,0,,0,0,0,0
5,32,3,8,0,3,0,2,,2:29,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,2,,4:10,1,1,7,0,,0,0,0,0
5,32,3,8,0,3,0,2,,5:10,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,2,,5:18,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,2,,5:22,1,1,6,0,,0,0,0,0
5,32,3,8,0,3,0,2,,5:24,1,1,6,0,,0,0,0,0
5,32,3,8,0,3,0,2,,6:8,1,1,6,0,,0,0,0,0
5,32,3,8,0,3,0,2,,7:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,8:26,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,10:29,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,2,,12:26,1,1,7,0,,0,0,0,0
5,32,3,8,0,3,0,2,,15:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,20:26,1,1,7,0,,0,0,0,0
5,32,3,8,0,3,0,2,,21:23,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,22:29,1,1,6,0,,0,0,0,0
5,32,3,8,0,3,0,2,,23:26,1,1,4,0,,0,0,0,0
5,32,3,8,0,3,0,2,,26:28,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,2,,26:29,1,1,5,0,,0,0,0,0
5,32,3,8,0,3,0,2,,29:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,0,,,1,1,0,0,,0,0,0,0
5,32,3,8,0,4,0,1,,0,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,1,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,2,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,3,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,1,,5,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,6,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,7,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,8,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,9,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,10,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,11,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,1,,13,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,14,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,15,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,16,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,17,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,18,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,19,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,1,,21,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,22,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,23,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,24,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,25,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,26,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,1,,27,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,1,,29,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,30,1,1,2,0,,0,0,0,0
5,32,3,8,0,4,0,1,,31,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,2,,0:9,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,0:24,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,0:26,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,2,,1:29,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,2,,2:8,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,2:11,1,1,6,0,,0,0,0,0
5,32,3,8,0,4,0,2,,3:26,1,1,8,0,,0,0,0,0
5,32,3,8,0,4,0,2,,5:25,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,2,,5:26,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,2,,5:29,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,6:7,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,6:23,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,7:11,1,1,6,0,,0,0,0,0
5,32,3,8,0,4,0,2,,8:22,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,9:22,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,2,,10:16,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,2,,10:29,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,2,,11:26,1,1,6,0,,0,0,0,0
5,32,3,8,0,4,0,2,,13:17,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,2,,13:21,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,14:29,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,15:22,1,1,5,0,,0,0,0,0
5,32,3,8,0,4,0,2,,17:26,1,1,6,0,,0,0,0,0
5,32,3,8,0,4,0,2,,21:24,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,21:25,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,21:27,1,1,7,0,,0,0,0,0
5,32,3,8,0,4,0,2,,22:24,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,24:29,1,1,3,0,,0,0,0,0
5,32,3,8,0,4,0,2,,29:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,4,0,2,,30:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,0,,,1,1,0,0,,0,0,0,0
5,32,3,8,0,5,0,1,,0,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,1,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,2,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,1,,3,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,4,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,6,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,7,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,8,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,9,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,10,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,1,,11,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,12,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,14,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,15,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,16,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,17,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,18,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,1,,19,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,20,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,22,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,23,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,24,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,25,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,26,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,1,,27,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,28,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,1,,30,1,1,3,0,,0,0,0,0
5,32,3,8,0,5,0,1,,31,1,1,2,0,,0,0,0,0
5,32,3,8,0,5,0,2,,0:14,1,1,6,0,,0,0,0,0
5,32,3,8,0,5,0,2,,0:28,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,1:6,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,1:17,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,2,,2:8,1,1,6,0,,0,0,0,0
5,32,3,8,0,5,0,2,,2:9,1,1,7,0,,0,0,0,0
5,32,3,8,0,5,0,2,,2:19,1,1,6,0,,0,0,0,0
5,32,3,8,0,5,0,2,,3:16,1,1,6,0,,0,0,0,0
5,32,3,8,0,5,0,2,,4:11,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,4:20,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,2,,4:22,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,2,,8:9,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,2,,8:24,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,2,,8:26,1,1,6,0,,0,0,0,0
5,32,3,8,0,5,0,2,,8:27,1,1,6,0,,0,0,0,0
5,32,3,8,0,5,0,2,,9:30,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,9:31,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,2,,10:15,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,10:30,1,1,6,0,,0,0,0,0
5,32,3,8,0,5,0,2,,10:31,1,1,7,0,,0,0,0,0
5,32,3,8,0,5,0,2,,11:12,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,11:24,1,1,6,0,,0,0,0,0
5,32,3,8,0,5,0,2,,12:16,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,12:19,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,12:30,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,2,,15:27,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,2,,17:27,1,1,4,0,,0,0,0,0
5,32,3,8,0,5,0,2,,18:20,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,19:22,1,1,5,0,,0,0,0,0
5,32,3,8,0,5,0,2,,19:30,1,1,6,0,,0,0,0,0
5,32,3,8,0,6,0,0,,,1,1,0,0,,0,0,0,0
5,32,3,8,0,6,0,1,,0,1,1,3,0,,0,0,0,0
5,32,3,8,0,6,0,1,,1,1,1,5,0,,0,0,0,0
5,32,3,8,0,6,0,1,,2,1,1,2,0,,0,0,0,0
5,32,3,8,0,6,0,1,,3,1,1,3,0,,0,0,0,0
5,32,3,8,0,6,0,1,,4,1,1,2,0,,0,0,0,0
5,32,3,8,0,6,0,1,,5,1,1,3,0,,0,0,0,0
5,32,3,8,0,6,0,1,,7,1,1,2,0,,0,0,0,0
5,32,3,8,0,6,0,1,,8,1,1,3,0,,0,0,0,0
5,32,3,8,0,6,0,1,,9,1,1,5,0,,0,0,0,0
5,32,3,8,0,6,0,1,,10,1,1,2,0,,0,0,0,0
5,32,3,8,0,6,0,1,,11,1,1,3,0,,0,0,0,0
5,32,3,8,0,6,0,1,,12,1,1,2,0,,0,0,0,0
5,32,3,8,0,6,0,1,,13,1,1,3,0,,0,0,0,0
5,32,3,8,0,6,0,1,,15,1,1,2,0,,0,0,0,0
5,32,3,8,0,6,0,1,,16,1,1,3,0,,0,0,0,0
5,32,3,8,0,6,0,1,,17,1,1,5,0,,0,0,0,0
5,32,3,8,0,6,0,1,,18,1,1,2,0,,0,0,0,0
