"subset_index","columns","support_mask","support_columns","rho","components","tau","root_count","support_rank","support_components","delta","generic_kernel_dim","complement_rank","generic_endpoint_logq","component_endpoint_logq","endpoint_bound_logq","endpoint_root_weight_logq","line_assignments","kernel_profile","contained_root_line_count","contained_root_line_logq","exact_root_line_count","exact_root_line_logq","asymptotic_root_weight_logq","endpoint_excess_logq","projective_line_factor_logq","nonzero_root_normalization_logq","exceptional_kappa3_count","residual_endpoint_excess_logq"
"7","0:4:7:12:15","22","4:7:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"7","0:4:7:12:15","25","0:12:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"7","0:4:7:12:15","26","4:12:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"7","0:4:7:12:15","28","7:12:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"7","0:4:7:12:15","15","0:4:7:12","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"7","0:4:7:12:15","23","0:4:7:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"7","0:4:7:12:15","27","0:4:12:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"7","0:4:7:12:15","29","0:7:12:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"7","0:4:7:12:15","30","4:7:12:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"7","0:4:7:12:15","31","0:4:7:12:15","4","1","2","5","4","1","4","3","0","7","5","7","2","248832","3:248820;4:12","33287772","7.223293225851743","31965852","7.206394275015425","2.206394275015425","0.20639427501542507","0.18143281313550919","0.19873716105436257","NA","-0.17377569917444669"
"8","1:8:10:13:15","7","1:8:10","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","11","1:8:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","13","1:10:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","14","8:10:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","19","1:8:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","21","1:10:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","22","8:10:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","25","1:13:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","26","8:13:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","28","10:13:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"8","1:8:10:13:15","15","1:8:10:13","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"8","1:8:10:13:15","23","1:8:10:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"8","1:8:10:13:15","27","1:8:13:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"8","1:8:10:13:15","29","1:10:13:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"8","1:8:10:13:15","30","8:10:13:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"8","1:8:10:13:15","31","1:8:10:13:15","4","1","2","5","4","1","4","3","0","7","5","7","2","248832","3:248820;4:12","33287772","7.223293225851743","31965852","7.206394275015425","2.206394275015425","0.20639427501542507","0.18143281313550919","0.19873716105436257","NA","-0.17377569917444669"
"9","1:4:5:10:11","7","1:4:5","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","11","1:4:10","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","13","1:5:10","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","14","4:5:10","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","19","1:4:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","21","1:5:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","22","4:5:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","25","1:10:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","26","4:10:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","28","5:10:11","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"9","1:4:5:10:11","15","1:4:5:10","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"9","1:4:5:10:11","23","1:4:5:11","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"9","1:4:5:10:11","27","1:4:10:11","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"9","1:4:5:10:11","29","1:5:10:11","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"9","1:4:5:10:11","30","4:5:10:11","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"9","1:4:5:10:11","31","1:4:5:10:11","4","1","2","5","4","1","4","3","0","7","5","7","2","248832","3:248820;4:12","33287772","7.223293225851743","31965852","7.206394275015425","2.206394275015425","0.20639427501542507","0.18143281313550919","0.19873716105436257","NA","-0.17377569917444669"
"10","8:10:11:13:14","6","10:11","4","4","2","2","2","2","2","2","2","2","2","2","0","144","2:144","144","2.0725731252542037","144","2.0725731252542037","0.07257312525420367","0.072573125254203674","0.07257312525420367","0.07949486442174503","NA","-0.079494864421745026"
"10","8:10:11:13:14","10","10:13","4","4","2","2","2","2","2","2","2","2","2","2","0","144","2:144","144","2.0725731252542037","144","2.0725731252542037","0.07257312525420367","0.072573125254203674","0.07257312525420367","0.07949486442174503","NA","-0.079494864421745026"
"10","8:10:11:13:14","12","11:13","4","4","2","2","2","2","2","2","2","2","2","2","0","144","2:144","144","2.0725731252542037","144","2.0725731252542037","0.07257312525420367","0.072573125254203674","0.07257312525420367","0.07949486442174503","NA","-0.079494864421745026"
"10","8:10:11:13:14","14","10:11:13","4","4","2","3","3","3","3","3","1","5","5","5","2","1728","3:1728","229824","5.148293679723102","224640","5.138779220094701","2.138779220094701","0.13877922009470112","0.10885968788130551","0.11924229663261754","NA","-0.089322764419221934"
"10","8:10:11:13:14","19","8:10:14","4","4","2","3","2","2","2","1","2","-Infinity","2","2","-1","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","0.072573125254203674","0.10885968788130551","0.11924229663261754","NA","-0.15552885925971938"
"10","8:10:11:13:14","21","8:11:14","4","4","2","3","2","2","2","1","2","-Infinity","2","2","-1","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","0.072573125254203674","0.10885968788130551","0.11924229663261754","NA","-0.15552885925971938"
"10","8:10:11:13:14","25","8:13:14","4","4","2","3","2","2","2","1","2","-Infinity","2","2","-1","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","0.072573125254203674","0.10885968788130551","0.11924229663261754","NA","-0.15552885925971938"
"10","8:10:11:13:14","23","8:10:11:14","4","4","2","4","3","3","3","2","1","4","5","5","1","20736","2:19008;3:1728","248832","5.181432813135509","224640","5.138779220094701","1.1387792200947011","0.13877922009470112","0.14514625050840735","0.15898972884349005","NA","-0.16535675925719628"
"10","8:10:11:13:14","27","8:10:13:14","4","4","2","4","3","3","3","2","1","4","5","5","1","20736","2:19008;3:1728","248832","5.181432813135509","224640","5.138779220094701","1.1387792200947011","0.13877922009470112","0.14514625050840735","0.15898972884349005","NA","-0.16535675925719628"
"10","8:10:11:13:14","29","8:11:13:14","4","4","2","4","3","3","3","2","1","4","5","5","1","20736","2:19008;3:1728","248832","5.181432813135509","224640","5.138779220094701","1.1387792200947011","0.13877922009470112","0.14514625050840735","0.15898972884349005","NA","-0.16535675925719628"
"10","8:10:11:13:14","31","8:10:11:13:14","4","4","2","5","4","4","4","3","0","7","8","8","3","248832","3:228096;4:20736","366799104","8.224014234192","325555200","8.174269665919882","3.1742696659198817","0.17426966591988169","0.18143281313550919","0.19873716105436257","NA","-0.20590030826999006"
"11","3:8:10:13:15","7","3:8:10","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","11","3:8:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","13","3:10:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","14","8:10:13","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","19","3:8:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","21","3:10:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","22","8:10:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","25","3:13:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","26","8:13:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","28","10:13:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"11","3:8:10:13:15","15","3:8:10:13","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"11","3:8:10:13:15","23","3:8:10:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"11","3:8:10:13:15","27","3:8:13:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"11","3:8:10:13:15","29","3:10:13:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"11","3:8:10:13:15","30","8:10:13:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"11","3:8:10:13:15","31","3:8:10:13:15","4","1","2","5","4","1","4","3","0","7","5","7","2","248832","3:248820;4:12","33287772","7.223293225851743","31965852","7.206394275015425","2.206394275015425","0.20639427501542507","0.18143281313550919","0.19873716105436257","NA","-0.17377569917444669"
"12","4:7:8:9:15","7","4:7:8","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","11","4:7:9","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","13","4:8:9","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","14","7:8:9","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","19","4:7:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","21","4:8:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","22","7:8:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","25","4:9:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","26","7:9:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","28","8:9:15","4","1","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"12","4:7:8:9:15","15","4:7:8:9","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"12","4:7:8:9:15","23","4:7:8:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"12","4:7:8:9:15","27","4:7:9:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"12","4:7:8:9:15","29","4:8:9:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"12","4:7:8:9:15","30","7:8:9:15","4","1","2","4","4","4","3","2","1","4","6","6","2","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","-1.8350586659542163","0.14514625050840735","0.15898972884349005","NA","-2.1391946453061137"
"12","4:7:8:9:15","31","4:7:8:9:15","4","1","2","5","4","1","4","3","0","7","5","7","2","248832","3:248820;4:12","33287772","7.223293225851743","31965852","7.206394275015425","2.206394275015425","0.20639427501542507","0.18143281313550919","0.19873716105436257","NA","-0.17377569917444669"
"13","0:7:9:12:13","7","0:7:9","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"13","0:7:9:12:13","11","0:7:12","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"13","0:7:9:12:13","13","0:9:12","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"13","0:7:9:12:13","14","7:9:12","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"13","0:7:9:12:13","19","0:7:13","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"13","0:7:9:12:13","21","0:9:13","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"13","0:7:9:12:13","22","7:9:13","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"13","0:7:9:12:13","25","0:12:13","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"13","0:7:9:12:13","26","7:12:13","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1584;2:144","144","2.0725731252542037","144","2.0725731252542037","-0.9274268747457963","-0.92742687474579633","0.10885968788130551","0.11924229663261754","NA","-1.1555288592597193"
"13","0:7:9:12:13","28","9:12:13","4","2","2","3","3","3","2","1","2","-Infinity","3","3","0","1728","1:1716;2:12","12","1.0362865626271018","12","1.0362865626271018","-1.9637134373728982","-1.9637134373728982","0.10885968788130551","0.11924229663261754","NA","-2.1918154218868211"
"13","0:7:9:12:13","15","0:7:9:12","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"13","0:7:9:12:13","23","0:7:9:13","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"13","0:7:9:12:13","27","0:7:12:13","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"13","0:7:9:12:13","29","0:9:12:13","4","2","2","4","3","1","3","2","1","4","3","4","0","20736","2:20724;3:12","22320","4.1758447627321456","21744","4.164941334045784","0.1649413340457837","0.16494133404578371","0.14514625050840735","0.15898972884349005","NA","-0.1391946453061137"
"13","0:7:9:12:13","30","7:9:12:13","4","2","2","4","4","4","3","2","1","4","6","6","2","20736","2:20592;3:144","39744","4.416462339047131","34416","4.3564358168639234","0.35643581686392345","-1.6435641831360766","0.14514625050840735","0.15898972884349005","NA","-1.947700162487974"
"13","0:7:9:12:13","31","0:7:9:12:13","4","2","2","5","4","2","4","3","0","7","6","7","2","248832","3:248688;4:144","35412048","7.249091674841677","33367824","7.224294920984705","2.224294920984705","0.22429492098470494","0.18143281313550919","0.19873716105436257","NA","-0.15587505320516681"
