generator_mode,sampler_mode,proposal_index,attempt_index,extra_column,attempts,connected_accepts,component_rejects,profile_rejects,profile_accepts,mode,status,prime,columns,support_columns,tau,root_count,rank_S,rank_S_minus_A,support_rank,delta,comp,g,generic_endpoint_logq,component_endpoint_logq,endpoint_bound_logq,endpoint_root_weight_logq,target_line_assignments,projective_line_factor_logq,nonzero_root_normalization_logq,exceptional_kappa3_count,kernel_profile,contained_root_line_count,contained_root_line_logq,exact_root_line_count,exact_root_line_logq,asymptotic_root_weight_logq,endpoint_excess_logq,residual_endpoint_excess_logq,support_certificate_hash,rank_subset_table_hash,component_partition_key,circuit_witnesses,g_minimizer_keys,blocker
discovery,discovery,2,18,2,19,1,18,1,1,exact_support,ok,31,2:3:7:10:14,3:7:10:14,2,4,4,1,3,3,1,2,4,3,4,0,1048576,0.036981731641996696,0.0381944612724987,NA,2:1048544;3:32,1080320,4.045666749533665,1076224,4.044560550003203,0.04456055000320269,0.04456055000320269,-0.030615642911292706,ce34e02a4710196c693887b62697a2034d5f14f4407f82ee13993412bc4eac0e,916d15f8bffad5db70c6d99e3cf5dba6893a894144d755c82c890d9c4e5b5423,3:7:10:14,3:7:10:14,empty,
