depth,k,live_bits,m,block_start,residue,holes,extra_defect,hole_positions,extra_positions,dim_final,dim_relaxed,raw_tree_cancellation_zeros,active_tree_cancellation_zeros,active_cancelled_positions,imposed_rank,projective_excess,required_rank,gap
6,64,4,16,0,6,0,2,,17:57,1,1,10,0,,0,0,0,0
6,64,4,16,0,6,0,2,,34:47,1,1,7,0,,0,0,0,0
6,64,4,16,0,6,0,2,,49:63,1,1,10,0,,0,0,0,0
6,64,4,16,0,6,0,2,,50:63,1,1,7,0,,0,0,0,0
6,64,4,16,0,7,0,0,,,1,1,0,0,,0,0,0,0
6,64,4,16,0,7,0,1,,3,1,1,3,0,,0,0,0,0
6,64,4,16,0,7,0,1,,4,1,1,4,0,,0,0,0,0
6,64,4,16,0,7,0,1,,5,1,1,3,0,,0,0,0,0
6,64,4,16,0,7,0,1,,9,1,1,6,0,,0,0,0,0
6,64,4,16,0,7,0,1,,16,1,1,6,0,,0,0,0,0
6,64,4,16,0,7,0,1,,22,1,1,3,0,,0,0,0,0
6,64,4,16,0,7,0,1,,27,1,1,4,0,,0,0,0,0
6,64,4,16,0,7,0,1,,29,1,1,4,0,,0,0,0,0
6,64,4,16,0,7,0,1,,33,1,1,4,0,,0,0,0,0
6,64,4,16,0,7,0,1,,36,1,1,4,0,,0,0,0,0
6,64,4,16,0,7,0,1,,37,1,1,3,0,,0,0,0,0
6,64,4,16,0,7,0,1,,38,1,1,3,0,,0,0,0,0
6,64,4,16,0,7,0,1,,40,1,1,6,0,,0,0,0,0
6,64,4,16,0,7,0,1,,41,1,1,6,0,,0,0,0,0
6,64,4,16,0,7,0,1,,44,1,1,6,0,,0,0,0,0
6,64,4,16,0,7,0,1,,57,1,1,6,0,,0,0,0,0
6,64,4,16,0,7,0,2,,0:19,1,1,9,0,,0,0,0,0
6,64,4,16,0,7,0,2,,0:33,1,1,8,0,,0,0,0,0
6,64,4,16,0,7,0,2,,2:3,1,1,6,0,,0,0,0,0
6,64,4,16,0,7,0,2,,8:9,1,1,10,0,,0,0,0,0
6,64,4,16,0,7,0,2,,8:35,1,1,9,0,,0,0,0,0
6,64,4,16,0,7,0,2,,10:11,1,1,8,0,,0,0,0,0
6,64,4,16,0,7,0,2,,12:15,1,1,7,0,,0,0,0,0
6,64,4,16,0,7,0,2,,13:36,1,1,8,0,,0,0,0,0
6,64,4,16,0,7,0,2,,14:17,1,1,8,0,,0,0,0,0
6,64,4,16,0,7,0,2,,16:17,1,1,8,0,,0,0,0,0
6,64,4,16,0,7,0,2,,17:31,1,1,7,0,,0,0,0,0
6,64,4,16,0,7,0,2,,18:52,1,1,8,0,,0,0,0,0
6,64,4,16,0,7,0,2,,20:60,1,1,8,0,,0,0,0,0
6,64,4,16,0,7,0,2,,33:57,1,1,8,0,,0,0,0,0
